"result_sim1","result_se","gamma_result"
0.401,0.107146961601678,0.0714285714285714
0.398666666666667,0.0980070773229526,0.22972972972973
0.3784375,0.090690284739944,0.371794871794872
0.393235294117647,0.0764745873994276,0.525
0.404166666666667,0.0798832192596898,0.678571428571429
0.424444444444444,0.0797567695375647,0.811111111111111
0.469210526315789,0.0907803237574663,0.967391304347826
0.43325,0.0739450212091129,1.125
0.42047619047619,0.0750806006201172,1.28
0.39047619047619,0.0779087156519082,1.40384615384615
0.402272727272727,0.0791591696398779,1.44444444444444
0.389347826086957,0.0785394325075792,1.76363636363636
0.387083333333333,0.0710163016172937,2.07894736842105
0.3786,0.0705106912159963,2.39830508474576
0.368,0.0717459040466754,2.68032786885246
0.360961538461538,0.0834835923440291,3
0.345555555555556,0.077377696537596,3.31538461538462
0.344285714285714,0.0681082541370092,3.65151515151515
0.347068965517241,0.0715576514689765,3.97058823529412
0.351666666666667,0.0655418578396162,4.28571428571429
